source,target,rating,time
121,4,4,1292302800
168,4,4,1304049600
1270,4,3,1298091600
159,4,3,1345953600
177,4,3,1337313600
1264,4,3,1310011200
578,4,3,1307505600
3774,4,3,1306641600
1003,4,3,1306382400
367,4,3,1306123200
1107,4,3,1305864000
661,4,3,1306036800
274,4,3,1316318400
654,4,3,1305259200
910,4,3,1306296000
1091,4,3,1304049600
1401,4,3,1300248000
84,4,3,1308024000
531,4,3,1302235200
237,4,3,1297486800
270,4,3,1304222400
45,4,3,1302667200
501,4,3,1294894800
710,4,3,1297918800
91,4,3,1291525200
583,4,2,1309060800
1702,4,2,1309665600
3356,4,2,1392958800
95,4,2,1350619200
22,4,2,1347249600
21,4,2,1344571200
11,4,2,1331870400
47,4,2,1325912400
156,4,2,1324270800
733,4,2,1312948800
356,4,2,1307937600
1678,4,2,1307419200
1010,4,2,1307419200
7596,4,2,1307332800
781,4,2,1307246400
2017,4,2,1307764800
2002,4,2,1307160000
572,4,2,1306987200
202,4,2,1306468800
664,4,2,1306814400
1636,4,2,1306296000
181,4,2,1305691200
326,4,2,1305345600
341,4,2,1305345600
538,4,2,1305259200
88,4,2,1306296000
1233,4,2,1305000000
111,4,2,1304740800
2492,4,2,1304654400
536,4,2,1305691200
1621,4,2,1304827200
1415,4,2,1304740800
323,4,2,1304308800
1611,4,2,1304308800
609,4,2,1305000000
353,4,2,1303617600
366,4,2,1303185600
848,4,2,1303963200
1602,4,2,1301544000
365,4,2,1301716800
249,4,2,1300766400
419,4,2,1300852800
841,4,2,1300248000
468,4,2,1299992400
193,4,2,1299042000
917,4,2,1305518400
250,4,2,1299128400
99,4,2,1292648400
4,302,6,1309320000
4,7552,6,1301889600
4,168,6,1337400000
4,77,5,1311998400
4,423,5,1315108800
4,381,5,1307851200
4,63,5,1340596800
4,150,5,1304481600
4,311,5,1313380800
4,23,5,1297400400
4,148,5,1307937600
4,562,5,1305259200
4,45,5,1306987200
4,131,5,1305777600
4,501,5,1305518400
4,40,5,1301889600
4,91,5,1301889600
4,54,5,1301889600
4,119,5,1301889600
4,312,5,1293598800
4,626,4,1307419200
4,136,4,1346558400
4,31,4,1342238400
4,17,4,1338782400
4,683,4,1321074000
4,74,4,1318824000
4,479,4,1313985600
4,39,4,1309406400
4,1239,4,1306382400
4,1109,4,1305950400
4,510,4,1309320000
4,777,4,1306036800
4,65,4,1323061200
4,508,4,1305086400
4,534,4,1305345600
4,420,4,1303704000
4,7401,4,1302408000
4,437,4,1302753600
4,16,4,1303876800
4,223,4,1302235200
4,106,4,1305604800
4,1230,4,1304308800
4,37,4,1303790400
4,1270,3,1298091600
4,159,3,1345953600
4,25,3,1343016000
4,177,3,1337313600
4,11,3,1331870400
4,21,3,1327122000
4,215,3,1311998400
4,1678,3,1310961600
4,1445,3,1308110400
4,578,3,1307505600
4,1009,3,1307246400
4,572,3,1350100800
4,202,3,1306468800
4,97,3,1326085200
4,1108,3,1306468800
4,1107,3,1305864000
4,1398,3,1306209600
4,567,3,1304827200
4,274,3,1316318400
4,654,3,1305259200
4,661,3,1306036800
4,466,3,1304049600
4,910,3,1306296000
4,1091,3,1306814400
4,1602,3,1301544000
4,365,3,1305172800
4,841,3,1300680000
4,84,3,1307851200
4,379,3,1300161600
4,251,3,1322456400
4,917,3,1305518400
4,270,3,1303963200
4,561,3,1324011600
4,710,3,1297918800
4,121,3,1292302800
4,113,3,1290747600
4,583,2,1309060800
4,1702,2,1309665600
4,95,2,1350619200
4,1691,2,1347422400
4,489,2,1341720000
4,2201,2,1339732800
4,361,2,1330318800
4,47,2,1325912400
4,9,2,1319774400
4,386,2,1313899200
4,140,2,1313208000
4,7327,2,1311307200
4,1264,2,1310011200
4,356,2,1307937600
4,2024,2,1307592000
4,727,2,1307505600
4,1010,2,1307419200
4,781,2,1307246400
4,2017,2,1307764800
4,2002,2,1307160000
4,3774,2,1306641600
4,664,2,1306814400
4,1003,2,1306296000
4,367,2,1306123200
4,181,2,1305691200
4,1634,2,1305518400
4,326,2,1305345600
4,538,2,1307073600
4,88,2,1306296000
4,1233,2,1305000000
4,72,2,1316491200
4,1615,2,1304654400
4,536,2,1305691200
4,1621,2,1304827200
4,1415,2,1304740800
4,323,2,1304308800
4,1611,2,1304395200
4,1088,2,1304222400
4,609,2,1305000000
4,1085,2,1303531200
4,236,2,1303358400
4,145,2,1303185600
4,366,2,1303185600
4,771,2,1302926400
4,711,2,1306468800
4,380,2,1301889600
4,153,2,1308110400
4,419,2,1300507200
4,468,2,1299992400
4,193,2,1299042000
4,237,2,1297400400
4,250,2,1299128400
4,768,2,1296450000
4,439,2,1293426000
4,99,2,1291352400
603,5,10,1393736400
191,5,10,1388293200
11,5,10,1377144000
68,5,10,1380686400
67,5,10,1380427200
248,5,10,1378094400
372,5,10,1370923200
42,5,9,1382673600
13,5,8,1415336400
19,5,8,1376452800
53,5,8,1388638800
163,5,7,1407729600
433,5,7,1382241600
31,5,6,1407297600
43,5,6,1383627600
557,5,6,1371182400
49,5,6,1386651600
58,5,5,1405051200
435,5,5,1383973200
32,5,5,1386651600
6,5,5,1383714000
158,5,5,1406952000
982,5,5,1377748800
100,5,5,1375761600
97,5,5,1373774400
7380,5,4,1378872000
24,5,4,1382068800
291,5,4,1392526800
1372,5,4,1373947200
818,5,4,1375156800
103,5,4,1387256400
335,5,4,1370923200
1192,5,4,1370577600
174,5,4,1373688000
893,5,4,1371441600
59,5,4,1407729600
12,5,4,1387170000
81,5,4,1369972800
904,5,3,1416891600
349,5,3,1408766400
36,5,3,1407470400
29,5,3,1385960400
85,5,3,1404792000
33,5,3,1382241600
61,5,3,1379908800
826,5,3,1378440000
122,5,3,1379217600
242,5,3,1375588800
197,5,3,1375848000
1872,5,3,1375070400
391,5,3,1383973200
1068,5,3,1371787200
88,5,3,1385960400
115,5,3,1371182400
7591,5,2,1405483200
96,5,2,1397448000
125,5,2,1410408000
82,5,2,1408161600
92,5,2,1389502800
178,5,2,1387602000
250,5,2,1403582400
3307,5,2,1386478800
3206,5,2,1385010000
26,5,2,1380945600
434,5,2,1380686400
118,5,2,1383886800
597,5,2,1376884800
309,5,2,1383105600
135,5,2,1374292800
684,5,2,1373515200
288,5,2,1378180800
1375,5,2,1371960000
801,5,2,1371441600
1373,5,2,1368676800
110,5,2,1407643200
5,67,8,1380427200
5,19,8,1385442000
5,8,8,1370145600
5,46,7,1377489600
5,13,7,1377489600
5,248,7,1378094400
5,6,6,1382328000
5,31,6,1385010000
5,53,6,1387515600
5,32,5,1386738000
5,435,5,1383973200
5,191,5,1392440400
5,100,5,1375761600
5,242,5,1386306000
5,68,5,1373256000
5,163,5,1384318800
5,335,5,1374465600
5,174,5,1378180800
5,42,5,1382500800
5,433,5,1367467200
5,59,4,1407729600
5,36,4,1408507200
5,58,4,1393477200
5,982,4,1377230400
5,49,4,1386651600
5,43,4,1383627600
5,291,4,1392526800
5,818,4,1375156800
5,557,4,1371096000
5,81,4,1369972800
5,85,3,1404792000
5,24,3,1382068800
5,61,3,1381204800
5,158,3,1401076800
5,826,3,1385960400
5,122,3,1379217600
5,1872,3,1374984000
5,391,3,1383973200
5,1068,3,1371787200
5,88,3,1385528400
5,893,3,1371441600
5,115,3,1371182400
5,12,3,1387170000
5,47,2,1402718400
5,96,2,1397448000
5,250,2,1403582400
5,29,2,1385960400
5,641,2,1385614800
5,26,2,1380945600
5,434,2,1380686400
5,118,2,1383886800
5,309,2,1383105600
5,1372,2,1374465600
5,135,2,1374292800
5,288,2,1390712400
5,1375,2,1371960000
5,262,2,1371009600
5,1192,2,1370923200
5,1373,2,1368676800
3305,6,10,1382587200
524,6,10,1359608400
36,6,10,1408766400
112,6,9,1359694800
56,6,9,1390280400
31,6,8,1400731200
100,6,8,1373688000
227,6,8,1383192000
177,6,8,1361854800
809,6,7,1363665600
92,6,7,1361163600
32,6,7,1385787600
19,6,6,1407816000
1057,6,6,1358744400
1541,6,6,1389070800
394,6,6,1358312400
11,6,6,1389070800
207,6,5,1386824400
12,6,5,1383105600
49,6,5,1420002000
59,6,5,1378440000
1371,6,5,1370318400
1571,6,5,1371528000
1185,6,5,1371528000
208,6,5,1373256000
90,6,5,1361422800
25,6,5,1370059200
1566,6,4,1368504000
557,6,4,1368158400
810,6,4,1363838400
198,6,4,1359003600
75,6,4,1359435600
29,6,4,1356325200
287,6,4,1359954000
1350,6,4,1360818000
734,6,4,1314936000
15,6,3,1418101200
1380,6,3,1381982400
185,6,3,1380600000
549,6,3,1379649600
266,6,3,1389502800
214,6,3,1380340800
526,6,3,1373256000
1064,6,3,1367035200
8,6,3,1363838400
431,6,3,1363060800
701,6,3,1362974400
33,6,3,1362974400
1361,6,3,1362114000
305,6,3,1361163600
1546,6,3,1367380800
95,6,3,1368158400
27,6,3,1362459600
1461,6,2,1308542400
458,6,2,1411963200
826,6,2,1397880000
1374,6,2,1389070800
7420,6,2,1376280000
2376,6,2,1375329600
7444,6,2,1370318400
168,6,2,1367208000
3222,6,2,1367380800
190,6,2,1365480000
754,6,2,1365048000
3158,6,2,1363665600
2326,6,2,1362027600
728,6,2,1363752000
278,6,2,1359090000
1542,6,2,1365393600
1830,6,2,1361163600
7,6,2,1358744400
124,6,2,1357448400
24,6,2,1355720400
280,6,2,1362373200
20,6,2,1312344000
6,138,10,1361163600
6,56,9,1369108800
6,31,8,1400731200
6,1069,7,1383105600
6,809,7,1362974400
6,112,7,1360731600
6,227,7,1383192000
6,19,6,1407729600
6,1057,6,1358658000
6,394,6,1357362000
6,36,6,1408593600
6,32,6,1382241600
6,1395,5,1420174800
6,1371,5,1381204800
6,41,5,1349496000
6,59,4,1379044800
6,1546,4,1386824400
6,198,4,1359003600
6,75,4,1359435600
6,524,4,1359090000
6,287,4,1362891600
6,1350,4,1367812800
6,734,4,1314936000
6,207,3,1385355600
6,1571,3,1369108800
6,1185,3,1367812800
6,1566,3,1368504000
6,208,3,1372996800
6,8,3,1363752000
6,95,3,1368158400
6,11,3,1365480000
6,25,3,1374724800
6,92,3,1355374800
6,27,3,1362459600
6,549,2,1379390400
6,49,2,1420002000
6,306,2,1388725200
6,7444,2,1370318400
6,168,2,1367208000
6,1064,2,1366689600
6,557,2,1368158400
6,431,2,1363060800
6,162,2,1362459600
6,2326,2,1362027600
6,100,2,1360990800
6,278,2,1359090000
6,1542,2,1365393600
6,728,2,1363665600
6,7,2,1358744400
6,1541,2,1366689600
6,24,2,1355374800
6,113,2,1354942800
6,280,2,1362373200
6,330,2,1381982400
6,20,2,1312344000
174,7,10,1376193600
30,7,10,1367121600
36,7,10,1357966800
7517,7,10,1348545600
